"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RNA5SP298",8.16739361113688,-4.14084442191332,1.41033983056903,-2.93606145991254,0.00332408456254987,0.0175617331166873
"RNASE10",70.3920820208421,1.4661690968584,0.495364138578963,2.95978045779485,0.00307858344014858,0.0166019514074554
"RNASE2",11.9623237679449,-3.68561713987435,1.42857047412361,-2.57993372160053,0.00988192791713287,0.0409230004940403
"RNASEH2B",1840.57241080225,-1.14409981921787,0.329556402126246,-3.47163584696374,0.000517297526420038,0.00408593341264207
"RNASEH2C",310.487967389891,1.04616643688584,0.330271223647196,3.16759790735926,0.00153703944914442,0.00967330854330585
"RND2",75.7631262672132,2.12333708969439,0.712140751528964,2.98162559176061,0.00286722415183264,0.01569081424043
"RNF111",701.216544383979,-1.052303579374,0.370006567200565,-2.84401324910427,0.00445491954118026,0.0220742646780867
"RNF112",77.3119482425961,3.7088012710506,0.814670321767334,4.55251795966346,5.30076341801963e-06,9.65465074054644e-05
"RNF126",120.60915448367,3.48201612426823,0.697330909123595,4.99334832102083,5.93413931126574e-07,1.4629230460307e-05
"RNF13",1868.57444981311,-1.50882431779469,0.254301770915966,-5.93320413129676,2.97079109542213e-09,1.5591962528184e-07
"RNF133",19.427382828168,-3.40313081935634,1.26097830768183,-2.69880203221942,0.00695895591144808,0.0312588776346668
"RNF135",546.456590059631,1.28231903224357,0.320160450132973,4.00523872236868,6.19548805617422e-05,0.000738129114649574
"RNF138",459.833137801416,-1.55018090603296,0.309718324125281,-5.00513138966201,5.58239407084821e-07,1.38822029113462e-05
"RNF138P1",78.3126338211046,-4.16489082699406,1.24955343520414,-3.33310341891354,0.000858830122570897,0.00605675670599504
"RNF139",574.755582005446,-1.29599026102488,0.380874927167244,-3.4026662523149,0.000667317417935532,0.00499191925888056
"RNF141",741.605378316077,-1.44309546698212,0.369637373950891,-3.90408429634024,9.45828125943065e-05,0.00104103731477972
"RNF149",1587.49389757638,-1.34927988717062,0.46154402568065,-2.92340451201986,0.00346226400720042,0.0181332440545182
"RNF166",273.253990468648,2.42256687360408,0.772714442960006,3.1351385957328,0.00171772936304556,0.0104840114502623
"RNF168",1759.13998129471,1.10624466419716,0.397252126499907,2.78474195706393,0.00535703363719077,0.0252997108359301
"RNF181",203.313863217034,1.44470276639192,0.367991345111275,3.92591506725535,8.6400640621932e-05,0.000966988987970714
"RNF19A",1746.85769779694,-1.52329165223268,0.338511786208552,-4.49996636540805,6.79642154405378e-06,0.000119847773010264
"RNF213",13170.1356987706,-1.19314443503389,0.423891000755988,-2.81474349043972,0.0048816181144881,0.0236051549175859
"RNF214",242.124564283887,1.7915034569205,0.528025139900248,3.39283742675386,0.000691726787114114,0.00512664401419691
"RNF31",301.953286281878,3.82310547818708,0.756167649129559,5.05589664221676,4.28373301621265e-07,1.10954248409539e-05
"RNF32",64.3365535219082,-1.32238051643385,0.504054516750539,-2.62348708818001,0.00870347439364403,0.0371855384119187
"RNF40",1081.83034438051,1.56118169306062,0.28523504866472,5.47331648185956,4.41690265261011e-08,1.60456660298098e-06
"RNF41",383.953280912641,1.34976149834867,0.539380461227844,2.5024293525132,0.0123344239897368,0.0483472206127022
"RNF6",736.928684495488,-1.17643712422209,0.384179348926812,-3.06220812625253,0.00219710629190716,0.0127418109583589
"RNGTT",575.014489608193,-1.00969393253553,0.401993864596841,-2.51171478337897,0.0120146148641998,0.0474682010403329
"RNH1",1886.47254308109,1.64484295004888,0.408750369008616,4.02407697891083,5.71992069726383e-05,0.000693905707945437
"ROM1",55.873113695292,3.92943953803629,1.20653391532596,3.25679990269872,0.00112675831800591,0.00754349375438396
"RPE",817.979578110437,-1.34764916886616,0.377344468407936,-3.57140300625595,0.000355074044325932,0.00301783124564982
"RPH3A",184.679306149505,2.54247465694648,0.731935973202756,3.47362986658695,0.000513468813126075,0.00406243187819948
"RPH3AL",380.785026406259,2.19460966835312,0.422004068767488,5.20044670366031,1.98810123378711e-07,5.78842204476645e-06
"RPL18",2595.518191814,1.04096678709889,0.416798965581655,2.49752728067882,0.0125062841853706,0.0489165192769231
"RPL24P8",64.5754342570268,-2.60309937178153,1.02536838198917,-2.5386967430492,0.0111266222535902,0.0447488110961088
"RPL26P9",13.4407573135087,-3.45998379443919,1.37897431321413,-2.50909952512068,0.0121039376173799,0.0476700102371692
"RPL29P14",21.3376699981087,-3.00406563461922,1.16909579038865,-2.56956329782059,0.0101826787411476,0.0418895384751992
"RPL30P2",11.4377730023425,-3.34596675335166,1.29575471394409,-2.58225319757241,0.00981575410761859,0.0407504995675157
"RPL36A-HNRNPH2",169.249843318409,-2.87709720482292,0.790163462402732,-3.64114179118614,0.00027143158793428,0.00243848269809067
"RPL38P5",10.0108458571168,-5.23027894767548,1.55941374479631,-3.35400336512915,0.000796513941173356,0.00571016320731898
"RPL4P6",54.805228602761,-2.05233327031965,0.659835573413379,-3.11037075449385,0.00186852647577804,0.011234818219149
"RPL5P23",10.3555356968006,-4.34387263663261,1.51171047819842,-2.87348185997189,0.00405974391417828,0.0205710194675741
"RPL6P27",7.27291760822545,-3.79794013584821,1.43503942314471,-2.64657547004911,0.00813113592163677,0.0353305827497002
"RPL7P52",29.9954776208711,-3.29891248090065,1.29133685287347,-2.55464906275999,0.0106294905903598,0.0432628882011796
"RPLP0P2",289.836143880074,1.89620684483675,0.324763463705212,5.83873205194639,5.25995838981634e-09,2.54622840112857e-07
"RPN1",2668.36951133089,-1.1720807305231,0.382434654075211,-3.06478693296606,0.00217825117236791,0.0126545416200715
"RPN2",2531.94554038357,-1.39810033331371,0.417964817129634,-3.34501918825402,0.000822768779870421,0.00587304958687748
"RPP21",109.752921604676,1.27280958922191,0.488370511163153,2.60623760060872,0.00915429351272778,0.0386914009416968
"RPP40",38.2860840672805,-2.99883593391143,1.03559770502018,-2.89575374624164,0.00378249090694928,0.0194861884175865
"RPS12P3",12.6421935522132,-4.92450510528122,1.9021534351682,-2.58891055486581,0.00962800994314172,0.0401994464811747
"RPS15",2172.55720926548,1.46274196016307,0.552206839993187,2.64890228484153,0.0080753676560176,0.0351418574147098
"RPS15AP13",10.1541776847284,-3.46589534297645,1.34804802942795,-2.57104737169284,0.0101391456830146,0.0417627264564321
"RPS16",1351.70479656705,2.61667822532148,0.752343498571984,3.47803660201513,0.000505100948697783,0.00400227783902606
"RPS16P5",25.239399702109,-3.40402248622418,1.33784967995525,-2.54439832607954,0.0109466175022554,0.0442479407103732
"RPS19BP1",431.559715459668,1.22455150919687,0.291271613940042,4.20415670662966,2.62057339688436e-05,0.000361693535138143
"RPS26",1064.07845123172,2.37457185302133,0.842084062073198,2.81987506944992,0.00480423495652179,0.0233379305038546
"RPS27AP10",16.157947904928,-2.93721797957625,1.03005178011872,-2.85152458960627,0.004351012083121,0.0217212978687773
"RPS27AP8",36.5730192926479,-3.24072169534351,1.27814510981002,-2.53548808384145,0.0112290748747406,0.0450518345004681
"RPS3AP23",7.38625642070993,6.16938033895441,2.45116574123994,2.51691684293596,0.0118386767096595,0.0469311405878453
"RPS3AP38",59.5574581913007,-7.07411592736062,1.00478078613918,-7.04045700808287,1.91610324937427e-12,2.09971226403958e-10
"RPS6KA1",552.128171796271,-1.10768334247246,0.442835194761974,-2.50134441791115,0.0123722790590155,0.0484684214403859
"RPS6KA4",347.910268856449,2.20820691681303,0.542374061126932,4.07137264681293,4.67369121954786e-05,0.000586977945104928
"RPS6KA6",203.206583309601,1.36456158474747,0.42337184622259,3.22308060142016,0.00126819862637989,0.0082982130592259
"RPS6KC1",968.777467221679,-1.10139571367192,0.347604533305659,-3.16853092564081,0.00153211448154099,0.00964535707697398
"RPSAP48",125.371134853682,3.21210460359534,0.534842672733453,6.00569993261578,1.90508242719208e-09,1.05439003551678e-07
"RRAD",45.1902076563022,2.56078869807327,0.863728712976055,2.96480672646605,0.00302873145381826,0.0164010372291478
"RRAS",372.898431291249,3.38219554761173,0.421317931792176,8.02765629562634,9.93523552749457e-16,2.44627576988088e-13
"RRBP1",9634.72202203198,1.55363508242206,0.366328304016699,4.24110030643778,2.22426699650766e-05,0.000315286289824795
"RREB1",4659.30478001372,1.46017111182632,0.369668879397563,3.94994329575676,7.81697099314198e-05,0.000889849711685067
"RRM2B",796.450475324967,-1.15521349295048,0.313137830110084,-3.68915340744478,0.00022500152311583,0.00209399457630523
"RRN3P3",434.975945970011,1.3183841749164,0.487850693564458,2.70243374111797,0.00688339023170809,0.0309892403569269
"RRN3P4",37.3719837486267,-4.03664544236876,1.01861163810798,-3.96288957572352,7.40480365780103e-05,0.000852663996253948
"RRP1",336.032239081524,1.0161277258589,0.305836709288881,3.32245180188331,0.000892300853454558,0.00625732433685193
"RRP7A",573.336424778213,1.41735286457065,0.285795424180371,4.95932665344612,7.07379363061604e-07,1.69363433576238e-05
"RRP7BP",238.471062555061,1.67123867169371,0.429182316518305,3.89400636366254,9.86020610586298e-05,0.00107754493465935
"RRP9",139.371612371957,2.79893424687098,1.04816681549183,2.67031373775903,0.0075780402804134,0.0333929375502795
"RRS1",168.184313291485,1.61831109416641,0.394285384129158,4.10441563219673,4.05338158572605e-05,0.000520880427485311
"RTEL1-TNFRSF6B",489.542627340048,2.2895708024278,0.552925854161237,4.14082789798457,3.46054537368817e-05,0.000456160719979094
"RTKN",207.032609016209,2.67044688129559,0.810471521005878,3.29492994150034,0.000984462200221948,0.00675640540991966
"RTL5",470.225056271768,1.35905923254466,0.399533695454556,3.40161355101336,0.000669892923854031,0.00500012891966497
"RTL8C",559.668343246202,1.13202169129914,0.398786312664607,2.83866736482305,0.00453023549259244,0.0223530471707728
"RTN2",62.594346789675,2.34545885783905,0.434701667596431,5.39555983488088,6.83102228237468e-08,2.30911709152001e-06
"RTRAF",1117.83867091573,-1.09958456542806,0.296843397640566,-3.70425811780897,0.000212010296966778,0.00199543811359387
"RUNDC1",171.902500836565,1.53599845514841,0.497186238500587,3.0893824812623,0.00200573039448651,0.0118948221788995
"RUNDC3A",43.7661925007272,2.21456769164599,0.742750492557849,2.98157687384301,0.0028676804004396,0.01569081424043
"RUNX1",3582.17915976752,-1.68114393156016,0.531371412721213,-3.16378316806851,0.00155732773018444,0.00977323607639979
"RUNX3",120.679625277151,2.28397337217347,0.513382337321558,4.44887407714399,8.63216033990286e-06,0.000146643786898656
"RUSC1",668.926631973547,3.57988676223313,0.450883596757923,7.93971390393062,2.02648129975848e-15,4.4906825602648e-13
"RUSC2",1638.75647354199,2.13840926762597,0.470611023900173,4.54389965178455,5.52229545658382e-06,0.000100124236896462
"RUVBL2",193.504067695177,1.6354832641081,0.422384704633271,3.87202293588752,0.00010793579254019,0.00116109571004399
"RWDD3",179.83672216387,-1.56041442514498,0.559056704787057,-2.79115590920126,0.00525201671009991,0.0249158471137566
"RWDD4P1",44.2501347653608,-3.9807507594792,1.16813602902062,-3.40778013911336,0.000654936422057292,0.0049197935975558
"RXRB",283.058136228206,2.03310508851674,0.396841648764694,5.12321500237053,3.00369513107241e-07,8.19118265374375e-06
"RYBP",842.649567892017,-1.36601145014803,0.415752074096113,-3.28563953196835,0.00101751132465794,0.00694498489355853
"RYR1",690.204878839106,4.46822340470545,0.715372193046911,6.2460121432375,4.2106445424983e-10,2.75917877277365e-08
"S100A13",661.38373670755,1.97135838089939,0.510703577638803,3.86008335797021,0.000113348351852157,0.00121018176088833
"S100A16",222.967814418296,2.33878299952117,0.726810622329935,3.21787124137474,0.00129145778465922,0.00841070276974316
"S100A3",102.680657052735,6.06093678519654,1.02375805093834,5.92028241403454,3.21389243362464e-09,1.65200697670644e-07
"S100A4",8765.20501828637,1.69899975537135,0.491018696427145,3.46015287754615,0.000539868790153313,0.00420920373370511
"S100A6",9108.07887131113,1.43480925644296,0.51779431268289,2.7710023484203,0.00558840237622605,0.0261631683078526
"S100A9",1491.50853964965,-4.10963493542803,0.653954869215381,-6.28427912825053,3.29378447363996e-10,2.24969991583135e-08
"S1PR1",731.412531197366,-2.31802928003576,0.407096235075722,-5.69405727764737,1.24055436443437e-08,5.42579303602613e-07
"S1PR2",289.567552060096,2.1874889317974,0.616073544922688,3.5506944744266,0.00038421615852398,0.00320888068073796
"S1PR3",961.694237717492,-1.33547941459643,0.528613897700643,-2.52637968923156,0.0115244853752351,0.0459872621696056
"SAAL1",143.794893806414,-1.39270059624806,0.542169896596977,-2.56875308826549,0.0102065151647511,0.0419449285896963
"SACS",2488.78862867639,-1.16818905233292,0.424824394208651,-2.74981632000908,0.00596286792489246,0.0275604722813569
"SAFB",1117.11108684862,1.43600537487939,0.359921908782094,3.9897692800601,6.61375964934687e-05,0.000779118856742906
"SALL1",32.6000862303635,-5.79218456556797,1.33303484466595,-4.34511114900336,1.39205159346135e-05,0.000215887068273663
"SALL2",167.863040841336,1.7941776240621,0.690999305655584,2.59649699989189,0.00941797281506547,0.0394771016863526
"SAMD11",267.614712709794,4.2548017550521,0.565548064882146,7.52332475213888,5.34005623639624e-14,8.72967881792513e-12
"SAMD12",7932.04047796989,1.33999995579324,0.380995642594317,3.51710047566099,0.000436288598195004,0.00355737522583857
"SAMD3",183.058558771708,-1.23518145502051,0.432868528324512,-2.85347946130776,0.00432433230977983,0.0216273293620311
"SAMD4A",5440.09737921129,2.18452438208601,0.527916105849552,4.13801427514804,3.5032457992757e-05,0.000460571748324025
"SAMD4B",1132.25816481478,1.31341224810794,0.380820842207784,3.4488980185368,0.000562879242102888,0.00435058063362436
"SAMD9",1196.95655596119,-1.99695672926696,0.36961626630452,-5.40278367408674,6.56145733852946e-08,2.2293305819358e-06
"SAMD9L",1744.23981435982,-1.55417055809263,0.497531921274084,-3.12376048980475,0.00178555736482051,0.0108273505880147
"SAP18",1914.45487536688,1.68581678227824,0.638702816143306,2.63943846757675,0.00830434970567415,0.0358799719518989
"SAP25",113.565533003543,3.66039336166022,0.864489200233139,4.23416898750508,2.29398401629448e-05,0.000323558820516103
"SAPCD2",18.6080223783413,2.9094903465734,0.820717843172859,3.54505555200973,0.000392530348660987,0.00326393341111639
"SAR1AP2",7.45531247890109,-4.49861800210705,1.50147407991684,-2.99613430713117,0.00273425976012107,0.0151351864157243
"SARAF",2532.88081293725,-1.29976003582991,0.295338513129047,-4.40091616247147,1.07794771022875e-05,0.000175642068078449
"SARDH",118.511994489021,2.13624270424925,0.639388193191376,3.34107311801713,0.000834552417699453,0.00592921835976259
"SART1",786.833497970112,3.56938717649058,0.413012296540621,8.64232664835326,5.50796873274295e-18,2.61549829537679e-15
"SAT2",261.994622672197,1.38061628910736,0.491656472870295,2.80809135095345,0.00498360877336074,0.0239732497288728
"SAXO1",50.3978795418688,-1.98049705542997,0.694618246617887,-2.85120217482489,0.00435542665547382,0.0217324566466775
"SBF1",1495.03985127143,1.89392553365905,0.311051698140824,6.08878056277835,1.13773933427614e-09,6.59624223337304e-08
"SBK1",586.629505538466,3.79811518828809,0.718988849735807,5.28257870714366,1.27378082009484e-07,3.9264736748024e-06
"SBNO2",925.298091927086,2.17949443117429,0.377136522644791,5.77905957208783,7.5119326888392e-09,3.50861792848265e-07
"SCAF1",1533.96018037012,5.09533474771312,0.541496530598736,9.40972741243453,4.9742524300896e-21,4.31332567242204e-18
"SCAMP3",126.432303437199,1.12182262013988,0.32475893980495,3.45432406206786,0.000551674039767876,0.00428616558205318
"SCAMP4",449.568036949323,1.24078123901679,0.337959465722476,3.67139069877597,0.000241234241854409,0.00221305230889803
"SCARA3",2484.61871452754,2.06927269128792,0.601588856371418,3.43967922505926,0.000582404023659477,0.00448127540426875
"SCARA5",7540.1045280304,1.19236552479307,0.330580519457607,3.60688381381159,0.000309896336807579,0.00270893254984294
"SCARF1",300.238763158629,2.64905513979021,0.567567352962791,4.6673846301443,3.05057938773099e-06,6.04778879810207e-05
"SCARF2",206.684510157125,3.17903080123319,0.513011623775681,6.19680072321959,5.76223798616628e-10,3.58012692822742e-08
"SCFD1",2065.36670284466,-1.09333723339938,0.28760447740473,-3.80153064119648,0.000143804950349805,0.0014572470005741
"SCFD2",422.044508954133,-1.51364248250141,0.403156437732824,-3.7544792562745,0.000173702229022143,0.00170153106857447
"SCLT1",752.697869017308,-1.23768182721321,0.286516707928928,-4.31975446095179,1.56202901758669e-05,0.000236905754576038
"SCLY",497.155857931264,1.2340412384806,0.407326625913271,3.02961102951162,0.00244868880182959,0.0138740481430935
"SCML1",261.609956283282,-1.80131201601582,0.625835731264316,-2.87825051531781,0.003998874426997,0.0203193761966951
"SCN2B",42.7748307705762,2.32358808820216,0.741866033321536,3.13208582659975,0.00173569127830078,0.0105699623982995
"SCN4A",34.9386481119152,2.81934799663832,0.95882286401605,2.94042633154305,0.00327760930057185,0.0174037912381803
"SCN4B",216.876819375365,2.66916851535501,0.823013311349767,3.2431656676093,0.00118209454834877,0.0078324563695242
"SCN9A",1445.49463766616,-1.44067489093123,0.224712126591543,-6.41120224699724,1.44376511360175e-10,1.08249817389749e-08
"SCNN1D",40.4191553200041,1.77661387530508,0.657826259120469,2.70073419945331,0.00691866067511012,0.0311199297483979
"SCO1",648.508448283476,-1.01198473309069,0.30647400414684,-3.30202470486148,0.000959896153402089,0.00663576044487045
"SCRIB",1501.47412322648,4.53262398786886,0.601957866902417,7.52980272721253,5.08170388422059e-14,8.38833875991923e-12
"SCRT1",10.3443716216792,5.52796567226225,1.40470434808049,3.93532324422299,8.30847941237931e-05,0.000934598496336678
"SCT",10.1863581337388,4.60799308551037,1.31203799714841,3.51208813732942,0.000444600527757379,0.00360694727830917
"SCUBE1",2161.80021358657,5.10398168807135,1.03319252977347,4.94001025074234,7.81184640029526e-07,1.84596522046787e-05
"SCX",82.0553921402354,5.27637283996332,0.689078500564204,7.65714332350107,1.90114430371056e-14,3.47857082506454e-12
"SCYL2",1021.60347492111,-1.14559548395612,0.307989393933747,-3.71959394225944,0.000199543320373642,0.00190324819776753
"SDC1",537.988544449458,-4.92032895169546,0.858192876960376,-5.73336027807958,9.84601796410634e-09,4.42272482603912e-07
"SDF4",1324.72847219734,1.62535912442413,0.41064985322395,3.95801705921403,7.55745613392931e-05,0.000865246298134822
"SDHAF1",54.3466766728377,2.63411347713842,0.661881266660377,3.97973716710437,6.8991502069471e-05,0.000807018485204416
"SDK2",279.724462218195,2.40320618230337,0.567970527249244,4.23121635191603,2.32430969484038e-05,0.0003269113720303
"SEC11C",301.51429502268,-2.55464255068336,0.916800804103751,-2.78647503279705,0.00532847226623023,0.0251886823602028
"SEC1P",38.5357225540063,1.6654156054559,0.597857185055234,2.78564119841103,0.00534219678241633,0.0252356164444603
"SEC23B",778.019585231858,-1.22810747500559,0.361013901945879,-3.40182876167938,0.000669365645853698,0.00499806381164588
"SEC24B",1252.99331987977,-1.0585547449421,0.282003267790461,-3.75369673279333,0.000174245658452346,0.00170434301725041
"SEC61A1",3154.20666404274,-1.19179147990439,0.402053259938018,-2.96426269516661,0.00303409155310482,0.01642114570831
"SEL1L",3901.63857920817,-2.04654123063992,0.370302929371133,-5.52666767750247,3.26370328662916e-08,1.22163339875163e-06
"SEL1L3",2172.45618174331,-4.2732529149711,0.640560703808732,-6.67111311943211,2.5387043917797e-11,2.27048970357194e-09
"SELE",184.411705145201,-4.79468666529178,0.851966492595815,-5.62778783785626,1.82535406488512e-08,7.61607980545374e-07
"SELENBP1",433.518687994105,1.93316016786725,0.701234108462177,2.75679711602551,0.00583705560155308,0.0270982860608414
"SELENOI",529.361758987403,-1.29951304119123,0.397676841258,-3.26776142427701,0.00108401701490141,0.00730886928505534
"SELENOM",530.243985206779,1.35019815268471,0.510508858590728,2.6448084689695,0.00817371680956521,0.0354769549619083
"SELENOO",243.243045858075,3.46520761146833,0.489256744544711,7.08259548816839,1.41479208041923e-12,1.6032166620387e-10
"SELENOS",623.21488269416,-1.27345202854733,0.347385993463108,-3.66581282063858,0.000246554219404719,0.00225770310000355
"SELENOT",1026.37387408133,-1.37693361974266,0.394625210962355,-3.4892185838426,0.000484434840880892,0.00386808375821862
"SELENOW",1027.48068498623,1.43286161454599,0.39935561944668,3.58793402364356,0.000333308600643635,0.00287149318843916
"SELL",807.95930196433,-4.77068271185735,0.736044815713839,-6.48151119335117,9.0808429886645e-11,7.07454424085644e-09
"SEMA3B",500.26842380735,5.91827892791055,0.640178464981593,9.24473291690734,2.35828933796388e-20,1.88134890225407e-17
"SEMA3E",1159.69903073615,2.14999417614675,0.456186227752374,4.71297475756723,2.44126448209365e-06,4.96315788286195e-05
"SEMA3G",431.990673710822,3.46819820929489,1.1220521959932,3.09094195589089,0.00199522632752257,0.01183973392392
"SEMA4A",151.950597587891,-1.71684641291783,0.560076278150477,-3.06537962755238,0.00217393866173662,0.0126405343060277
"SEMA4C",701.246039249048,1.36640375006181,0.433460534877459,3.15231408655946,0.00161981934535494,0.0100421750151567
"SEMA4D",914.07073460354,-2.63158382944657,0.655370823855344,-4.01541193726901,5.93420539811099e-05,0.000713822632448284
"SEMA6C",96.5346587349963,2.02893045392853,0.543297611822591,3.73447335268439,0.000188108405994389,0.00180888816256128
"SENP3",185.33295053236,2.73698978757698,0.724976882767637,3.77527870561662,0.000159828861065693,0.00158588398263392
"SENP7",1064.85197712995,-1.42837539286533,0.463212447989319,-3.08362911891838,0.00204492350968081,0.0120805552361002
"SEPSECS",494.888009308032,-1.66803784391619,0.497061144970874,-3.35580010787994,0.000791357441879975,0.0056834111706353
"SEPTIN14P19",21.7809001437671,-4.05214279996571,1.17805684108004,-3.43968360325526,0.000582394603080225,0.00448127540426875
"SEPTIN8",1074.23945434836,1.39799800642177,0.335074874270022,4.17219586955716,3.01678126508754e-05,0.000405709275461266
"SERF2",3077.13794784596,1.28917951081734,0.469944117702653,2.74326129906586,0.00608322575670695,0.0280323138844185
"SERHL2",53.8485934999948,2.14686216772708,0.603665290149311,3.55637834866416,0.00037600246955854,0.0031508375012082
"SERPINB8",356.42997354025,-1.19172066422318,0.375452791025078,-3.17408924027304,0.00150307469896181,0.0094985176793708
"SERPINE1",624.273822974592,3.93656913238146,0.766168509430166,5.13799390594801,2.77686885073901e-07,7.71335269625888e-06
"SERPINE2",296.062219485944,-1.5799343069859,0.591161032153414,-2.67259548761308,0.00752669500050241,0.0332180582186369
"SERPINI1",111.124292660109,-1.21567233527522,0.433614293403464,-2.80357994136526,0.00505387017317198,0.0241887177186806
"SERPINI2",44.3930249984327,-2.84368336024536,1.12309099292189,-2.5320151066719,0.0113409105128993,0.0454019017389084
"SERTAD3",104.894634685003,2.40128169160957,0.533677837558566,4.49949674244446,6.81145235627275e-06,0.000120006718898855
"SETD1A",649.566429697195,3.55497924454286,0.536574954267986,6.62531714584533,3.46503421730676e-11,3.00463662738983e-09
"SETD1B",977.663488041885,1.59600608890909,0.588388378235706,2.71250444085036,0.0066776886617746,0.0302612639560174
"SETD5",2872.09236884676,-1.04218472766744,0.362082244331101,-2.87830940065217,0.00399812799222372,0.0203193761966951
"SETMAR",486.337304581411,-1.19148595781509,0.425512374540775,-2.80012058192426,0.00510835206231152,0.0243851061586264
"SETX",5529.03607477152,-1.6817668692787,0.36035874830207,-4.66692393955415,3.05742444070261e-06,6.05533992506185e-05
"SF3A2",255.281697730423,2.82012798472103,0.500875540845032,5.63039668489935,1.79795615776855e-08,7.53328521229749e-07
"SF3B1",5805.88930181708,-1.35563093787887,0.366582469679973,-3.69802445562204,0.000217283959322172,0.00203260379208321
"SFTPB",89.7765446368948,1.88427362045141,0.56477775768814,3.33630989323037,0.000848984706132961,0.00600430885784248
"SFXN1",470.539104811351,-1.44508865063284,0.407686376030624,-3.54460863937306,0.000393196428712709,0.00326393341111639
"SFXN3",1188.67374735724,1.38878555830529,0.390672942992677,3.55485472750366,0.000378187982186847,0.00316250780575869
"SGCA",77.3038457949832,3.51399452745442,1.09062474328657,3.22200147125316,0.00127298481467673,0.00831588900881516
"SGF29",110.84234360072,2.16977848459427,0.622531955223758,3.48540900814381,0.000491385314038952,0.00391694192773496
"SGIP1",441.139447871604,-2.11969575061849,0.348164296539256,-6.08820540097938,1.14183323279039e-09,6.60078898399172e-08
"SGK1",1382.07357784795,-1.70425199558056,0.376027632542302,-4.5322520157846,5.8358166838509e-06,0.000105044700309316
"SGMS2",1390.45822504287,-1.19880181563335,0.451347720732877,-2.65604933971261,0.00790620458439262,0.0345379196865194
"SGPL1",1188.4753002413,-1.1646758206981,0.37700711865182,-3.08926745166773,0.00200650719920885,0.0118958916709338
"SGPP2",130.536810512827,-1.72327763548094,0.486673045723251,-3.54093502943018,0.000398711745547186,0.00330365893360743
"SGSM1",139.776805221941,1.78943926864545,0.660713710167841,2.70834287393685,0.00676201227792666,0.030532391412943
"SGTA",589.398280739768,1.53313038981264,0.37303560343457,4.10987684740273,3.95870184512675e-05,0.000511018444007818
"SH2B1",671.284903999022,2.83445353135846,0.404109265557121,7.01407706514913,2.31471791337798e-12,2.5060823992423e-10
"SH3BGRL3",1854.00138189929,1.55823775008875,0.469679661551599,3.3176606901416,0.000907746840865486,0.00634563722194927
"SH3BP5",2816.35954199265,1.37112584780349,0.376659023926484,3.64023098002586,0.000272393575243155,0.00244602317183678
"SH3D21",373.772883289948,2.52621923266193,0.519023626110905,4.86725286783405,1.13160201848616e-06,2.53012002877667e-05
"SH3GL1",752.330007676117,1.93465721415032,0.498734786413405,3.8791302849821,0.000104830599960505,0.00113074174451721
"SH3GL1P1",389.284821526822,3.15753037092189,0.729610544845957,4.32769289482862,1.50679365561852e-05,0.000230103312922326
"SH3GL2",38.1260066735933,2.9386990121736,0.739371111894072,3.97459268410614,7.0499804381567e-05,0.000820810331924094
"SH3GLB2",669.521113754521,1.92617154132641,0.44064871841294,4.37121784505308,1.23555441613428e-05,0.000195570613296683
"SH3PXD2A",8516.35556940558,2.50959371561954,0.433954272312258,5.78308332407367,7.33437108568131e-09,3.4418046337136e-07
"SHANK2",374.561461097015,3.29102859666351,0.611765944977569,5.37955507932725,7.46701474511475e-08,2.47790585817918e-06
"SHANK3",1000.96849142644,1.40335605910797,0.401385062497824,3.49628371911716,0.000471786777905865,0.00378187921967628
"SHARPIN",254.116785025527,1.95288575351565,0.656793908888824,2.97336154779447,0.00294557261715202,0.0160159488212868
"SHB",168.22428188658,2.21713616960468,0.693976370747062,3.19482948276459,0.00139913479020247,0.00896957385271555
"SHCBP1L",12.7019868563917,3.28425105299781,1.23859476546414,2.65159448802215,0.00801126938596703,0.0349086206322321
"SHFL",380.69162885295,2.68719447858992,0.51182810947566,5.25018932887998,1.51942960240378e-07,4.53645269316482e-06
"SHH",18.9410377275746,3.4609583198742,0.925007244257503,3.7415472596134,0.000182890775430812,0.00177324100203199
"SHISA4",62.1317370593182,2.72318946424506,1.07731056353303,2.52776641799035,0.0114790694503772,0.0458519048905113
"SHISA6",71.1322694654638,2.02001373106338,0.742093046427178,2.7220491295381,0.00648784964456118,0.029522175891514
"SHISA9",2078.39775963114,2.16939934488805,0.515212933067238,4.21068495305984,2.54597588765392e-05,0.000353599882335444
"SHKBP1",350.402023128296,1.13659852723725,0.374937861159787,3.03143172503687,0.00243396958757407,0.0138090330191887
"SHLD2P2",28.1951540656239,-3.18912471298105,1.05990093459824,-3.00888942435919,0.00262204527913337,0.0146440971848322
"SHMT1",209.142573985286,1.20612511367023,0.335824942376849,3.59152928050462,0.000328743232757785,0.00284568360855957
"SHMT2",346.25852366523,1.37176712609791,0.383078680824408,3.58090176969855,0.000342410378678414,0.00293721831929561
"SHOC2",2017.47914435389,-1.11483803767953,0.26360725364509,-4.22916297736065,2.34562380591891e-05,0.000329444515389062
"SHOX",597.658347397322,3.6072435672039,0.603227878250817,5.97990195291345,2.23271967874291e-09,1.21498812205317e-07
"SHOX2",336.782313724571,2.10022094698493,0.591066112266754,3.5532758576372,0.000380465268223732,0.00318021764855579
